N,P,K,temperature,humidity,ph,rainfall,label
37,31,54,28.975918693106465,49.37383704682684,8.279818675623144,178.39252791418875,figuier_barbarie
49,28,67,26.774316522495983,47.16232075693642,7.994597770669465,148.99317532448606,figuier_barbarie
45,36,65,29.341865919634696,41.9668181427475,7.955364134561501,181.04696170695928,figuier_barbarie
47,36,68,28.91666542878809,53.73215321827497,7.625612703520302,141.84467897162278,figuier_barbarie
30,26,57,29.57631874545175,47.78334297476622,7.639918977226994,151.3141501513277,figuier_barbarie
35,38,64,33.60370137280481,48.1320626395925,8.18963574191512,146.932329704347,figuier_barbarie
35,32,51,31.793166653135536,47.05751078634523,7.88789852895173,137.59599096406637,figuier_barbarie
37,31,53,26.47523834177347,41.44825717896617,7.5134229151201275,142.28560785668614,figuier_barbarie
72,46,90,27.200195462895238,60.19967822976142,7.560025735637773,179.91970047955576,pecher
79,49,93,24.448395508095206,60.748304596684996,7.918550598773881,147.53390751560121,pecher
78,54,90,23.59629933252764,53.077742500927414,8.051986289405779,141.73546109114488,pecher
79,51,91,25.312138146231213,51.77983554794378,7.899271127757271,237.826047442434,pecher
65,57,79,23.663117002090825,60.58070839471126,7.704104401731951,156.78318384485306,pecher
64,52,87,30.679644466821582,59.46455667305087,7.831086686959515,207.37487981284386,pecher
77,57,75,24.617528690370236,57.688863879009446,7.7314205669790015,231.86649325636785,pecher
62,50,87,22.83845718004481,55.20570538930666,7.793352278187808,122.1997746504426,pecher
66,56,84,24.140071131738743,57.1328978243929,7.722722646656092,154.67144598283784,pecher
68,48,84,29.87325837457395,64.76247439224822,7.513931038618055,210.87356382547233,pecher
60,52,86,26.028895789566306,64.02826715256313,7.508235566056898,196.42513995087162,pecher
73,55,85,24.710629901403635,54.563694672298766,7.860135749491721,212.74945685642572,pecher
70,50,94,22.41972726243506,57.0662427605677,7.778567139340933,160.31913874180427,pecher
69,47,79,29.190333387898875,57.45155169690745,7.528852632166189,195.95486626838513,pecher
76,54,75,30.004108624936784,58.774876230528776,8.197915263193188,179.2626450234563,pecher
79,53,87,31.91431691558088,60.69828507615658,7.614821512021573,244.2173018342413,pecher
73,50,85,28.575683057846124,63.24679110012163,7.903929303393017,166.02255294416145,pecher
62,51,78,27.441821542313008,52.3154265484385,7.675690539866227,216.00291638419372,pecher
70,52,77,25.679850771867866,51.16447827874693,7.9994233638565495,120.46508079800408,pecher
78,56,87,25.09481579194867,64.64619833576084,7.696882014266332,243.94665721851857,pecher
76,49,82,27.321111338370038,57.16815615684096,7.656446019979088,211.72745267094396,pecher
72,50,91,24.537976425559922,56.337181258421154,8.050584255455506,246.60410971567316,pecher
60,53,89,27.50743280891072,54.35138397426122,7.9294118307975925,165.9943679837168,pecher
61,47,89,23.469604059038115,63.75617298298218,8.198794200211271,221.46767486304884,pecher
65,54,83,23.42061609443062,60.5719375419828,8.133554689456137,176.49899500274296,pecher
73,54,82,27.20991388649357,57.313976570743414,7.904830371893013,209.59986572718375,pecher
73,52,77,28.226260273619193,59.79139633964188,8.03857704378856,140.37220844917948,pecher
66,58,93,31.57663474808973,63.01558189650032,7.501498643541833,169.43135163374075,pecher
73,48,80,30.080776677006256,51.86757881548539,8.179420047500221,192.14111376866464,pecher
74,56,77,27.915095321349824,59.49499165770392,7.537118039720868,151.59024883674215,pecher
78,56,76,29.88581765108471,60.62035675996867,7.677952480346682,232.0709311592301,pecher
74,47,90,23.30455636551394,64.63407452883668,8.107826774555257,236.12069913729306,pecher
64,51,83,30.093428287387024,57.05806902185412,8.164284140883716,230.17508064892442,pecher
78,53,82,27.026398049755354,57.37716983483684,7.620252376634436,156.23278296834937,pecher
78,55,91,31.72977380420305,52.29670168658298,7.688489297013645,196.77665550601603,pecher
77,52,89,30.649939730295344,58.44349739535185,8.165240433559733,129.41490067188903,pecher
63,52,78,30.25671445979478,60.46695549593785,7.5575632550574205,174.37433051733484,pecher
65,47,81,26.482265821082244,59.01538816233035,7.72916367608078,221.52282646356332,pecher
65,57,94,29.467264372010316,62.7038389932636,7.763471947509127,158.56071203840938,pecher
72,53,88,26.719373657552943,63.61835900619249,7.754232437263594,157.32979424689174,pecher
66,54,85,23.44135663989395,62.34125022147685,8.151741321621039,201.04695738023457,pecher
65,46,82,24.65156229705315,53.83115631277765,7.929469518914501,242.85487049726856,pecher
74,53,92,28.001819443143255,54.26090693119573,8.116383839637269,162.54254002775622,pecher
69,46,88,24.517884533468845,55.55480263175783,7.514165362847965,188.11911177040673,pecher
72,49,88,22.204920468779743,50.25210919731714,7.86414888212978,210.4845151897872,pecher
74,52,75,23.032588094360825,50.781318603907266,7.805229108039065,201.0091577536744,pecher
73,52,93,24.083607890748574,56.926555495944186,8.137242442416058,162.47633812205825,pecher
78,55,90,25.554366807245316,53.77269559514601,7.98627021071787,220.0331003510263,pecher
70,49,91,30.48752700565235,50.14939611806455,8.15597874574503,201.59058361775178,pecher
77,54,93,22.090056642644754,53.53207125516316,7.596409811061998,199.58160869400893,pecher
